,indicator,name,upperdistrict,value,year
0,thefts,Щукино,СЗАО,,2013
0,thefts,Щукино,СЗАО,1156.0,2012
0,thefts,Щукино,СЗАО,1028.0,2011
0,burglary,Щукино,СЗАО,34.0,2015
0,burglary,Щукино,СЗАО,64.0,2014
0,burglary,Щукино,СЗАО,74.0,2013
0,burglary,Щукино,СЗАО,83.0,2012
0,burglary,Щукино,СЗАО,95.0,2011
0,carthefts,Щукино,СЗАО,,2015
0,carthefts,Щукино,СЗАО,,2014
0,carthefts,Щукино,СЗАО,76.0,2013
0,carthefts,Щукино,СЗАО,102.0,2012
0,carthefts,Щукино,СЗАО,91.0,2011
0,fraud,Щукино,СЗАО,,2015
0,fraud,Щукино,СЗАО,,2014
0,fraud,Щукино,СЗАО,,2013
0,fraud,Щукино,СЗАО,250.0,2012
0,fraud,Щукино,СЗАО,225.0,2011
0,hijacking,Щукино,СЗАО,,2015
0,hijacking,Щукино,СЗАО,,2014
0,hijacking,Щукино,СЗАО,,2013
0,hijacking,Щукино,СЗАО,26.0,2012
0,hijacking,Щукино,СЗАО,15.0,2011
0,drugs,Щукино,СЗАО,,2015
0,drugs,Щукино,СЗАО,,2014
0,drugs,Щукино,СЗАО,,2013
0,drugs,Щукино,СЗАО,168.0,2012
0,drugs,Щукино,СЗАО,144.0,2011
0,publicplaces,Щукино,СЗАО,,2015
0,publicplaces,Щукино,СЗАО,,2014
0,publicplaces,Щукино,СЗАО,1153.0,2013
0,publicplaces,Щукино,СЗАО,1429.0,2012
0,publicplaces,Щукино,СЗАО,1333.0,2011
0,street,Щукино,СЗАО,611.0,2015
0,street,Щукино,СЗАО,668.0,2014
0,street,Щукино,СЗАО,732.0,2013
0,street,Щукино,СЗАО,694.0,2012
0,street,Щукино,СЗАО,659.0,2011
0,population,Южное Тушино,СЗАО,108049.0,2015
0,population,Южное Тушино,СЗАО,107269.0,2014
0,population,Южное Тушино,СЗАО,106985.0,2013
0,population,Южное Тушино,СЗАО,105713.0,2012
0,population,Южное Тушино,СЗАО,105092.0,2011
0,crimebook,Южное Тушино,СЗАО,25879.0,2015
0,crimebook,Южное Тушино,СЗАО,,2014
0,crimebook,Южное Тушино,СЗАО,,2013
0,crimebook,Южное Тушино,СЗАО,,2012
0,crimebook,Южное Тушино,СЗАО,,2011
0,crimes,Южное Тушино,СЗАО,1831.0,2015
0,crimes,Южное Тушино,СЗАО,1574.0,2014
0,crimes,Южное Тушино,СЗАО,1573.0,2013
0,crimes,Южное Тушино,СЗАО,1552.0,2012
0,crimes,Южное Тушино,СЗАО,1400.0,2011
0,economiccrimes,Южное Тушино,СЗАО,,2015
0,economiccrimes,Южное Тушино,СЗАО,,2014
0,economiccrimes,Южное Тушино,СЗАО,120.0,2013
0,economiccrimes,Южное Тушино,СЗАО,134.0,2012
0,economiccrimes,Южное Тушино,СЗАО,,2011
0,gravecrimes,Южное Тушино,СЗАО,438.0,2015
0,gravecrimes,Южное Тушино,СЗАО,386.0,2014
0,gravecrimes,Южное Тушино,СЗАО,388.0,2013
0,gravecrimes,Южное Тушино,СЗАО,448.0,2012
0,gravecrimes,Южное Тушино,СЗАО,386.0,2011
0,murders,Южное Тушино,СЗАО,2.0,2015
0,murders,Южное Тушино,СЗАО,3.0,2014
0,murders,Южное Тушино,СЗАО,0.0,2013
0,murders,Южное Тушино,СЗАО,0.0,2012
0,murders,Южное Тушино,СЗАО,1.0,2011
0,healthdamage,Южное Тушино,СЗАО,,2015
0,healthdamage,Южное Тушино,СЗАО,,2014
0,healthdamage,Южное Тушино,СЗАО,8.0,2013
0,healthdamage,Южное Тушино,СЗАО,14.0,2012
0,healthdamage,Южное Тушино,СЗАО,7.0,2011
0,robbing,Южное Тушино,СЗАО,,2015
0,robbing,Южное Тушино,СЗАО,71.0,2014
0,robbing,Южное Тушино,СЗАО,82.0,2013
0,robbing,Южное Тушино,СЗАО,82.0,2012
0,robbing,Южное Тушино,СЗАО,77.0,2011
0,banditry,Южное Тушино,СЗАО,,2015
0,banditry,Южное Тушино,СЗАО,19.0,2014
0,banditry,Южное Тушино,СЗАО,23.0,2013
0,banditry,Южное Тушино,СЗАО,24.0,2012
0,banditry,Южное Тушино,СЗАО,39.0,2011
0,thefts,Южное Тушино,СЗАО,997.0,2015
0,thefts,Южное Тушино,СЗАО,849.0,2014
0,thefts,Южное Тушино,СЗАО,840.0,2013
0,thefts,Южное Тушино,СЗАО,874.0,2012
0,thefts,Южное Тушино,СЗАО,768.0,2011
0,burglary,Южное Тушино,СЗАО,42.0,2015
0,burglary,Южное Тушино,СЗАО,39.0,2014
0,burglary,Южное Тушино,СЗАО,50.0,2013
0,burglary,Южное Тушино,СЗАО,74.0,2012
0,burglary,Южное Тушино,СЗАО,67.0,2011
0,carthefts,Южное Тушино,СЗАО,,2015
0,carthefts,Южное Тушино,СЗАО,,2014
0,carthefts,Южное Тушино,СЗАО,102.0,2013
0,carthefts,Южное Тушино,СЗАО,117.0,2012
0,carthefts,Южное Тушино,СЗАО,113.0,2011
0,fraud,Южное Тушино,СЗАО,253.0,2015
0,fraud,Южное Тушино,СЗАО,142.0,2014
0,fraud,Южное Тушино,СЗАО,137.0,2013
0,fraud,Южное Тушино,СЗАО,93.0,2012
0,fraud,Южное Тушино,СЗАО,102.0,2011
0,hijacking,Южное Тушино,СЗАО,4.0,2015
0,hijacking,Южное Тушино,СЗАО,14.0,2014
0,hijacking,Южное Тушино,СЗАО,14.0,2013
0,hijacking,Южное Тушино,СЗАО,8.0,2012
0,hijacking,Южное Тушино,СЗАО,22.0,2011
0,drugs,Южное Тушино,СЗАО,,2015
0,drugs,Южное Тушино,СЗАО,,2014
0,drugs,Южное Тушино,СЗАО,124.0,2013
0,drugs,Южное Тушино,СЗАО,142.0,2012
0,drugs,Южное Тушино,СЗАО,84.0,2011
0,publicplaces,Южное Тушино,СЗАО,,2015
0,publicplaces,Южное Тушино,СЗАО,,2014
0,publicplaces,Южное Тушино,СЗАО,,2013
0,publicplaces,Южное Тушино,СЗАО,861.0,2012
0,publicplaces,Южное Тушино,СЗАО,767.0,2011
0,street,Южное Тушино,СЗАО,,2015
0,street,Южное Тушино,СЗАО,,2014
0,street,Южное Тушино,СЗАО,,2013
0,street,Южное Тушино,СЗАО,597.0,2012
0,street,Южное Тушино,СЗАО,523.0,2011
0,population,Крюково,ЗелАО,94263.0,2015
0,population,Крюково,ЗелАО,91184.0,2014
0,population,Крюково,ЗелАО,89357.0,2013
0,population,Крюково,ЗелАО,88213.0,2012
0,population,Крюково,ЗелАО,85614.0,2011
0,crimebook,Крюково,ЗелАО,,2015
0,crimebook,Крюково,ЗелАО,,2014
0,crimebook,Крюково,ЗелАО,,2013
0,crimebook,Крюково,ЗелАО,19187.0,2012
0,crimebook,Крюково,ЗелАО,,2011
0,crimes,Крюково,ЗелАО,1331.0,2015
0,crimes,Крюково,ЗелАО,1229.0,2014
0,crimes,Крюково,ЗелАО,1103.0,2013
0,crimes,Крюково,ЗелАО,900.0,2012
0,crimes,Крюково,ЗелАО,901.0,2011
0,economiccrimes,Крюково,ЗелАО,,2015
0,economiccrimes,Крюково,ЗелАО,,2014
0,economiccrimes,Крюково,ЗелАО,,2013
0,economiccrimes,Крюково,ЗелАО,,2012
0,economiccrimes,Крюково,ЗелАО,,2011
0,gravecrimes,Крюково,ЗелАО,316.0,2015
0,gravecrimes,Крюково,ЗелАО,278.0,2014
0,gravecrimes,Крюково,ЗелАО,208.0,2013
0,gravecrimes,Крюково,ЗелАО,225.0,2012
0,gravecrimes,Крюково,ЗелАО,218.0,2011
0,murders,Крюково,ЗелАО,4.0,2015
0,murders,Крюково,ЗелАО,4.0,2014
0,murders,Крюково,ЗелАО,0.0,2013
0,murders,Крюково,ЗелАО,2.0,2012
0,murders,Крюково,ЗелАО,4.0,2011
0,healthdamage,Крюково,ЗелАО,12.0,2015
0,healthdamage,Крюково,ЗелАО,9.0,2014
0,healthdamage,Крюково,ЗелАО,9.0,2013
0,healthdamage,Крюково,ЗелАО,9.0,2012
0,healthdamage,Крюково,ЗелАО,8.0,2011
0,robbing,Крюково,ЗелАО,33.0,2015
0,robbing,Крюково,ЗелАО,30.0,2014
0,robbing,Крюково,ЗелАО,43.0,2013
0,robbing,Крюково,ЗелАО,45.0,2012
0,robbing,Крюково,ЗелАО,57.0,2011
0,banditry,Крюково,ЗелАО,10.0,2015
0,banditry,Крюково,ЗелАО,10.0,2014
0,banditry,Крюково,ЗелАО,10.0,2013
0,banditry,Крюково,ЗелАО,16.0,2012
0,banditry,Крюково,ЗелАО,11.0,2011
0,thefts,Крюково,ЗелАО,573.0,2015
0,thefts,Крюково,ЗелАО,548.0,2014
0,thefts,Крюково,ЗелАО,538.0,2013
0,thefts,Крюково,ЗелАО,471.0,2012
0,thefts,Крюково,ЗелАО,469.0,2011
0,burglary,Крюково,ЗелАО,14.0,2015
0,burglary,Крюково,ЗелАО,18.0,2014
0,burglary,Крюково,ЗелАО,23.0,2013
0,burglary,Крюково,ЗелАО,44.0,2012
0,burglary,Крюково,ЗелАО,19.0,2011
0,carthefts,Крюково,ЗелАО,25.0,2015
0,carthefts,Крюково,ЗелАО,31.0,2014
0,carthefts,Крюково,ЗелАО,44.0,2013
0,carthefts,Крюково,ЗелАО,30.0,2012
0,carthefts,Крюково,ЗелАО,28.0,2011
0,fraud,Крюково,ЗелАО,219.0,2015
0,fraud,Крюково,ЗелАО,191.0,2014
0,fraud,Крюково,ЗелАО,122.0,2013
0,fraud,Крюково,ЗелАО,108.0,2012
0,fraud,Крюково,ЗелАО,75.0,2011
0,hijacking,Крюково,ЗелАО,6.0,2015
0,hijacking,Крюково,ЗелАО,14.0,2014
0,hijacking,Крюково,ЗелАО,20.0,2013
0,hijacking,Крюково,ЗелАО,16.0,2012
0,hijacking,Крюково,ЗелАО,15.0,2011
0,drugs,Крюково,ЗелАО,183.0,2015
0,drugs,Крюково,ЗелАО,138.0,2014
0,drugs,Крюково,ЗелАО,90.0,2013
0,drugs,Крюково,ЗелАО,71.0,2012
0,drugs,Крюково,ЗелАО,84.0,2011
0,publicplaces,Крюково,ЗелАО,634.0,2015
0,publicplaces,Крюково,ЗелАО,504.0,2014
0,publicplaces,Крюково,ЗелАО,475.0,2013
0,publicplaces,Крюково,ЗелАО,447.0,2012
0,publicplaces,Крюково,ЗелАО,421.0,2011
0,street,Крюково,ЗелАО,322.0,2015
0,street,Крюково,ЗелАО,329.0,2014
0,street,Крюково,ЗелАО,336.0,2013
0,street,Крюково,ЗелАО,328.0,2012
0,street,Крюково,ЗелАО,326.0,2011
0,population,Матушкино-Савёлки,ЗелАО,73595.0,2015
0,population,Матушкино-Савёлки,ЗелАО,72360.0,2014
0,population,Матушкино-Савёлки,ЗелАО,71950.0,2013
0,population,Матушкино-Савёлки,ЗелАО,70968.0,2012
0,population,Матушкино-Савёлки,ЗелАО,70818.0,2011
0,crimebook,Матушкино-Савёлки,ЗелАО,,2015
0,crimebook,Матушкино-Савёлки,ЗелАО,21096.0,2014
0,crimebook,Матушкино-Савёлки,ЗелАО,19680.0,2013
0,crimebook,Матушкино-Савёлки,ЗелАО,16523.0,2012
0,crimebook,Матушкино-Савёлки,ЗелАО,15381.0,2011
0,crimes,Матушкино-Савёлки,ЗелАО,1083.0,2015
0,crimes,Матушкино-Савёлки,ЗелАО,1129.0,2014
0,crimes,Матушкино-Савёлки,ЗелАО,915.0,2013
0,crimes,Матушкино-Савёлки,ЗелАО,,2012
0,crimes,Матушкино-Савёлки,ЗелАО,891.0,2011
0,economiccrimes,Матушкино-Савёлки,ЗелАО,,2015
0,economiccrimes,Матушкино-Савёлки,ЗелАО,,2014
0,economiccrimes,Матушкино-Савёлки,ЗелАО,,2013
0,economiccrimes,Матушкино-Савёлки,ЗелАО,,2012
0,economiccrimes,Матушкино-Савёлки,ЗелАО,,2011
0,gravecrimes,Матушкино-Савёлки,ЗелАО,228.0,2015
0,gravecrimes,Матушкино-Савёлки,ЗелАО,236.0,2014
0,gravecrimes,Матушкино-Савёлки,ЗелАО,209.0,2013
0,gravecrimes,Матушкино-Савёлки,ЗелАО,165.0,2012
0,gravecrimes,Матушкино-Савёлки,ЗелАО,149.0,2011
0,murders,Матушкино-Савёлки,ЗелАО,0.0,2015
0,murders,Матушкино-Савёлки,ЗелАО,3.0,2014
0,murders,Матушкино-Савёлки,ЗелАО,1.0,2013
0,murders,Матушкино-Савёлки,ЗелАО,2.0,2012
0,murders,Матушкино-Савёлки,ЗелАО,,2011
0,healthdamage,Матушкино-Савёлки,ЗелАО,9.0,2015
0,healthdamage,Матушкино-Савёлки,ЗелАО,11.0,2014
0,healthdamage,Матушкино-Савёлки,ЗелАО,13.0,2013
0,healthdamage,Матушкино-Савёлки,ЗелАО,9.0,2012
0,healthdamage,Матушкино-Савёлки,ЗелАО,,2011
0,robbing,Матушкино-Савёлки,ЗелАО,28.0,2015
0,robbing,Матушкино-Савёлки,ЗелАО,40.0,2014
0,robbing,Матушкино-Савёлки,ЗелАО,45.0,2013
0,robbing,Матушкино-Савёлки,ЗелАО,41.0,2012
0,robbing,Матушкино-Савёлки,ЗелАО,,2011
0,banditry,Матушкино-Савёлки,ЗелАО,4.0,2015
0,banditry,Матушкино-Савёлки,ЗелАО,8.0,2014
0,banditry,Матушкино-Савёлки,ЗелАО,14.0,2013
0,banditry,Матушкино-Савёлки,ЗелАО,14.0,2012
0,banditry,Матушкино-Савёлки,ЗелАО,,2011
0,thefts,Матушкино-Савёлки,ЗелАО,473.0,2015
0,thefts,Матушкино-Савёлки,ЗелАО,527.0,2014
0,thefts,Матушкино-Савёлки,ЗелАО,395.0,2013
0,thefts,Матушкино-Савёлки,ЗелАО,478.0,2012
0,thefts,Матушкино-Савёлки,ЗелАО,,2011
0,burglary,Матушкино-Савёлки,ЗелАО,4.0,2015
0,burglary,Матушкино-Савёлки,ЗелАО,25.0,2014
0,burglary,Матушкино-Савёлки,ЗелАО,27.0,2013
0,burglary,Матушкино-Савёлки,ЗелАО,19.0,2012
0,burglary,Матушкино-Савёлки,ЗелАО,22.0,2011
0,carthefts,Матушкино-Савёлки,ЗелАО,16.0,2015
0,carthefts,Матушкино-Савёлки,ЗелАО,29.0,2014
0,carthefts,Матушкино-Савёлки,ЗелАО,31.0,2013
0,carthefts,Матушкино-Савёлки,ЗелАО,41.0,2012
0,carthefts,Матушкино-Савёлки,ЗелАО,23.0,2011
0,fraud,Матушкино-Савёлки,ЗелАО,193.0,2015
0,fraud,Матушкино-Савёлки,ЗелАО,147.0,2014
0,fraud,Матушкино-Савёлки,ЗелАО,133.0,2013
0,fraud,Матушкино-Савёлки,ЗелАО,87.0,2012
0,fraud,Матушкино-Савёлки,ЗелАО,69.0,2011
0,hijacking,Матушкино-Савёлки,ЗелАО,,2015
0,hijacking,Матушкино-Савёлки,ЗелАО,,2014
0,hijacking,Матушкино-Савёлки,ЗелАО,,2013
0,hijacking,Матушкино-Савёлки,ЗелАО,,2012
0,hijacking,Матушкино-Савёлки,ЗелАО,,2011
0,drugs,Матушкино-Савёлки,ЗелАО,152.0,2015
0,drugs,Матушкино-Савёлки,ЗелАО,126.0,2014
0,drugs,Матушкино-Савёлки,ЗелАО,95.0,2013
0,drugs,Матушкино-Савёлки,ЗелАО,69.0,2012
0,drugs,Матушкино-Савёлки,ЗелАО,45.0,2011
0,publicplaces,Матушкино-Савёлки,ЗелАО,535.0,2015
0,publicplaces,Матушкино-Савёлки,ЗелАО,568.0,2014
0,publicplaces,Матушкино-Савёлки,ЗелАО,415.0,2013
0,publicplaces,Матушкино-Савёлки,ЗелАО,502.0,2012
0,publicplaces,Матушкино-Савёлки,ЗелАО,,2011
0,street,Матушкино-Савёлки,ЗелАО,302.0,2015
0,street,Матушкино-Савёлки,ЗелАО,387.0,2014
0,street,Матушкино-Савёлки,ЗелАО,,2013
0,street,Матушкино-Савёлки,ЗелАО,,2012
0,street,Матушкино-Савёлки,ЗелАО,,2011
0,population,Силино-Старое Крюково,ЗелАО,70039.0,2015
0,population,Силино-Старое Крюково,ЗелАО,68945.0,2014
0,population,Силино-Старое Крюково,ЗелАО,68619.0,2013
0,population,Силино-Старое Крюково,ЗелАО,67296.0,2012
0,population,Силино-Старое Крюково,ЗелАО,67152.0,2011
0,crimebook,Силино-Старое Крюково,ЗелАО,,2015
0,crimebook,Силино-Старое Крюково,ЗелАО,17304.0,2014
0,crimebook,Силино-Старое Крюково,ЗелАО,15179.0,2013
0,crimebook,Силино-Старое Крюково,ЗелАО,12235.0,2012
0,crimebook,Силино-Старое Крюково,ЗелАО,11767.0,2011
0,crimes,Силино-Старое Крюково,ЗелАО,1039.0,2015
0,crimes,Силино-Старое Крюково,ЗелАО,918.0,2014
0,crimes,Силино-Старое Крюково,ЗелАО,957.0,2013
0,crimes,Силино-Старое Крюково,ЗелАО,780.0,2012
0,crimes,Силино-Старое Крюково,ЗелАО,781.0,2011
0,economiccrimes,Силино-Старое Крюково,ЗелАО,,2015
0,economiccrimes,Силино-Старое Крюково,ЗелАО,,2014
0,economiccrimes,Силино-Старое Крюково,ЗелАО,,2013
0,economiccrimes,Силино-Старое Крюково,ЗелАО,44.0,2012
0,economiccrimes,Силино-Старое Крюково,ЗелАО,41.0,2011
0,gravecrimes,Силино-Старое Крюково,ЗелАО,229.0,2015
0,gravecrimes,Силино-Старое Крюково,ЗелАО,236.0,2014
0,gravecrimes,Силино-Старое Крюково,ЗелАО,196.0,2013
0,gravecrimes,Силино-Старое Крюково,ЗелАО,172.0,2012
0,gravecrimes,Силино-Старое Крюково,ЗелАО,162.0,2011
0,murders,Силино-Старое Крюково,ЗелАО,1.0,2015
0,murders,Силино-Старое Крюково,ЗелАО,5.0,2014
0,murders,Силино-Старое Крюково,ЗелАО,1.0,2013
0,murders,Силино-Старое Крюково,ЗелАО,2.0,2012
0,murders,Силино-Старое Крюково,ЗелАО,,2011
0,healthdamage,Силино-Старое Крюково,ЗелАО,5.0,2015
0,healthdamage,Силино-Старое Крюково,ЗелАО,9.0,2014
0,healthdamage,Силино-Старое Крюково,ЗелАО,15.0,2013
0,healthdamage,Силино-Старое Крюково,ЗелАО,3.0,2012
0,healthdamage,Силино-Старое Крюково,ЗелАО,,2011
0,robbing,Силино-Старое Крюково,ЗелАО,28.0,2015
0,robbing,Силино-Старое Крюково,ЗелАО,19.0,2014
0,robbing,Силино-Старое Крюково,ЗелАО,26.0,2013
0,robbing,Силино-Старое Крюково,ЗелАО,31.0,2012
0,robbing,Силино-Старое Крюково,ЗелАО,,2011
0,banditry,Силино-Старое Крюково,ЗелАО,2.0,2015
0,banditry,Силино-Старое Крюково,ЗелАО,6.0,2014
0,banditry,Силино-Старое Крюково,ЗелАО,12.0,2013
0,banditry,Силино-Старое Крюково,ЗелАО,,2012
0,banditry,Силино-Старое Крюково,ЗелАО,,2011
0,thefts,Силино-Старое Крюково,ЗелАО,462.0,2015
0,thefts,Силино-Старое Крюково,ЗелАО,360.0,2014
0,thefts,Силино-Старое Крюково,ЗелАО,392.0,2013
0,thefts,Силино-Старое Крюково,ЗелАО,359.0,2012
0,thefts,Силино-Старое Крюково,ЗелАО,,2011
0,burglary,Силино-Старое Крюково,ЗелАО,9.0,2015
0,burglary,Силино-Старое Крюково,ЗелАО,9.0,2014
0,burglary,Силино-Старое Крюково,ЗелАО,19.0,2013
0,burglary,Силино-Старое Крюково,ЗелАО,21.0,2012
0,burglary,Силино-Старое Крюково,ЗелАО,16.0,2011
0,carthefts,Силино-Старое Крюково,ЗелАО,4.0,2015
0,carthefts,Силино-Старое Крюково,ЗелАО,25.0,2014
0,carthefts,Силино-Старое Крюково,ЗелАО,24.0,2013
0,carthefts,Силино-Старое Крюково,ЗелАО,31.0,2012
0,carthefts,Силино-Старое Крюково,ЗелАО,7.0,2011
0,fraud,Силино-Старое Крюково,ЗелАО,,2015
0,fraud,Силино-Старое Крюково,ЗелАО,135.0,2014
0,fraud,Силино-Старое Крюково,ЗелАО,130.0,2013
0,fraud,Силино-Старое Крюково,ЗелАО,88.0,2012
0,fraud,Силино-Старое Крюково,ЗелАО,69.0,2011
0,hijacking,Силино-Старое Крюково,ЗелАО,,2015
0,hijacking,Силино-Старое Крюково,ЗелАО,4.0,2014
0,hijacking,Силино-Старое Крюково,ЗелАО,6.0,2013
0,hijacking,Силино-Старое Крюково,ЗелАО,,2012
0,hijacking,Силино-Старое Крюково,ЗелАО,,2011
0,drugs,Силино-Старое Крюково,ЗелАО,150.0,2015
0,drugs,Силино-Старое Крюково,ЗелАО,151.0,2014
0,drugs,Силино-Старое Крюково,ЗелАО,105.0,2013
0,drugs,Силино-Старое Крюково,ЗелАО,69.0,2012
0,drugs,Силино-Старое Крюково,ЗелАО,,2011
0,publicplaces,Силино-Старое Крюково,ЗелАО,497.0,2015
0,publicplaces,Силино-Старое Крюково,ЗелАО,403.0,2014
0,publicplaces,Силино-Старое Крюково,ЗелАО,406.0,2013
0,publicplaces,Силино-Старое Крюково,ЗелАО,418.0,2012
0,publicplaces,Силино-Старое Крюково,ЗелАО,346.0,2011
0,street,Силино-Старое Крюково,ЗелАО,248.0,2015
0,street,Силино-Старое Крюково,ЗелАО,272.0,2014
0,street,Силино-Старое Крюково,ЗелАО,275.0,2013
0,street,Силино-Старое Крюково,ЗелАО,290.0,2012
0,street,Силино-Старое Крюково,ЗелАО,262.0,2011
0,population,Троицк,ТИНАО,80484.0,2015
0,population,Троицк,ТИНАО,75846.0,2014
0,population,Троицк,ТИНАО,71577.0,2013
0,population,Троицк,ТИНАО,67136.0,2012
0,population,Троицк,ТИНАО,,2011
0,crimebook,Троицк,ТИНАО,,2015
0,crimebook,Троицк,ТИНАО,,2014
0,crimebook,Троицк,ТИНАО,,2013
0,crimebook,Троицк,ТИНАО,,2012
0,crimebook,Троицк,ТИНАО,,2011
0,crimes,Троицк,ТИНАО,1238.0,2015
0,crimes,Троицк,ТИНАО,948.0,2014
0,crimes,Троицк,ТИНАО,,2013
0,crimes,Троицк,ТИНАО,,2012
0,crimes,Троицк,ТИНАО,,2011
0,economiccrimes,Троицк,ТИНАО,,2015
0,economiccrimes,Троицк,ТИНАО,,2014
0,economiccrimes,Троицк,ТИНАО,,2013
0,economiccrimes,Троицк,ТИНАО,,2012
0,economiccrimes,Троицк,ТИНАО,,2011
0,gravecrimes,Троицк,ТИНАО,479.0,2015
0,gravecrimes,Троицк,ТИНАО,330.0,2014
0,gravecrimes,Троицк,ТИНАО,,2013
0,gravecrimes,Троицк,ТИНАО,,2012
0,gravecrimes,Троицк,ТИНАО,,2011
0,murders,Троицк,ТИНАО,4.0,2015
0,murders,Троицк,ТИНАО,3.0,2014
0,murders,Троицк,ТИНАО,,2013
0,murders,Троицк,ТИНАО,,2012
0,murders,Троицк,ТИНАО,,2011
0,healthdamage,Троицк,ТИНАО,16.0,2015
0,healthdamage,Троицк,ТИНАО,17.0,2014
0,healthdamage,Троицк,ТИНАО,8.0,2013
0,healthdamage,Троицк,ТИНАО,,2012
0,healthdamage,Троицк,ТИНАО,,2011
0,robbing,Троицк,ТИНАО,52.0,2015
0,robbing,Троицк,ТИНАО,53.0,2014
0,robbing,Троицк,ТИНАО,,2013
0,robbing,Троицк,ТИНАО,,2012
0,robbing,Троицк,ТИНАО,,2011
0,banditry,Троицк,ТИНАО,12.0,2015
0,banditry,Троицк,ТИНАО,7.0,2014
0,banditry,Троицк,ТИНАО,8.0,2013
0,banditry,Троицк,ТИНАО,,2012
0,banditry,Троицк,ТИНАО,,2011
0,thefts,Троицк,ТИНАО,529.0,2015
0,thefts,Троицк,ТИНАО,436.0,2014
0,thefts,Троицк,ТИНАО,,2013
0,thefts,Троицк,ТИНАО,,2012
0,thefts,Троицк,ТИНАО,,2011
0,burglary,Троицк,ТИНАО,112.0,2015
0,burglary,Троицк,ТИНАО,122.0,2014
0,burglary,Троицк,ТИНАО,98.0,2013
0,burglary,Троицк,ТИНАО,,2012
0,burglary,Троицк,ТИНАО,,2011
0,carthefts,Троицк,ТИНАО,39.0,2015
0,carthefts,Троицк,ТИНАО,67.0,2014
0,carthefts,Троицк,ТИНАО,,2013
0,carthefts,Троицк,ТИНАО,,2012
0,carthefts,Троицк,ТИНАО,,2011
0,fraud,Троицк,ТИНАО,60.0,2015
0,fraud,Троицк,ТИНАО,29.0,2014
0,fraud,Троицк,ТИНАО,,2013
0,fraud,Троицк,ТИНАО,,2012
0,fraud,Троицк,ТИНАО,,2011
0,hijacking,Троицк,ТИНАО,4.0,2015
0,hijacking,Троицк,ТИНАО,13.0,2014
0,hijacking,Троицк,ТИНАО,,2013
0,hijacking,Троицк,ТИНАО,,2012
0,hijacking,Троицк,ТИНАО,,2011
0,drugs,Троицк,ТИНАО,148.0,2015
0,drugs,Троицк,ТИНАО,129.0,2014
0,drugs,Троицк,ТИНАО,,2013
0,drugs,Троицк,ТИНАО,,2012
0,drugs,Троицк,ТИНАО,,2011
0,publicplaces,Троицк,ТИНАО,476.0,2015
0,publicplaces,Троицк,ТИНАО,394.0,2014
0,publicplaces,Троицк,ТИНАО,313.0,2013
0,publicplaces,Троицк,ТИНАО,,2012
0,publicplaces,Троицк,ТИНАО,,2011
0,street,Троицк,ТИНАО,261.0,2015
0,street,Троицк,ТИНАО,318.0,2014
0,street,Троицк,ТИНАО,255.0,2013
0,street,Троицк,ТИНАО,,2012
0,street,Троицк,ТИНАО,,2011
0,population,Щербинский,ТИНАО,42642.0,2015
0,population,Щербинский,ТИНАО,40748.0,2014
0,population,Щербинский,ТИНАО,38905.0,2013
0,population,Щербинский,ТИНАО,35328.0,2012
0,population,Щербинский,ТИНАО,,2011
0,crimebook,Щербинский,ТИНАО,12650.0,2015
0,crimebook,Щербинский,ТИНАО,9426.0,2014
0,crimebook,Щербинский,ТИНАО,,2013
0,crimebook,Щербинский,ТИНАО,,2012
0,crimebook,Щербинский,ТИНАО,,2011
0,crimes,Щербинский,ТИНАО,679.0,2015
0,crimes,Щербинский,ТИНАО,571.0,2014
0,crimes,Щербинский,ТИНАО,,2013
0,crimes,Щербинский,ТИНАО,,2012
0,crimes,Щербинский,ТИНАО,,2011
0,economiccrimes,Щербинский,ТИНАО,96.0,2015
0,economiccrimes,Щербинский,ТИНАО,,2014
0,economiccrimes,Щербинский,ТИНАО,,2013
0,economiccrimes,Щербинский,ТИНАО,,2012
0,economiccrimes,Щербинский,ТИНАО,,2011
0,gravecrimes,Щербинский,ТИНАО,217.0,2015
0,gravecrimes,Щербинский,ТИНАО,195.0,2014
0,gravecrimes,Щербинский,ТИНАО,,2013
0,gravecrimes,Щербинский,ТИНАО,,2012
0,gravecrimes,Щербинский,ТИНАО,,2011
0,murders,Щербинский,ТИНАО,1.0,2015
0,murders,Щербинский,ТИНАО,5.0,2014
0,murders,Щербинский,ТИНАО,,2013
0,murders,Щербинский,ТИНАО,,2012
0,murders,Щербинский,ТИНАО,,2011
0,healthdamage,Щербинский,ТИНАО,3.0,2015
0,healthdamage,Щербинский,ТИНАО,12.0,2014
0,healthdamage,Щербинский,ТИНАО,,2013
0,healthdamage,Щербинский,ТИНАО,,2012
0,healthdamage,Щербинский,ТИНАО,,2011
0,robbing,Щербинский,ТИНАО,19.0,2015
0,robbing,Щербинский,ТИНАО,12.0,2014
0,robbing,Щербинский,ТИНАО,,2013
0,robbing,Щербинский,ТИНАО,,2012
0,robbing,Щербинский,ТИНАО,,2011
0,banditry,Щербинский,ТИНАО,7.0,2015
0,banditry,Щербинский,ТИНАО,4.0,2014
0,banditry,Щербинский,ТИНАО,,2013
0,banditry,Щербинский,ТИНАО,,2012
0,banditry,Щербинский,ТИНАО,,2011
0,thefts,Щербинский,ТИНАО,277.0,2015
0,thefts,Щербинский,ТИНАО,233.0,2014
0,thefts,Щербинский,ТИНАО,,2013
